user_ID,item_ID,rating
68555,0671041789,9
68555,0425116840,6
68555,0060928336,10
68555,0142004235,9
68555,0440221471,7
68555,0440224764,7
68555,0312195516,10
68555,0440215625,5
68555,0440212561,10
68555,0070212570,8
68555,014025448X,8
68555,0553580191,5
68555,014028009X,4
68555,0553260111,8
68555,0446516538,5
68555,0670894605,9
68555,0446364800,5
68555,0440225701,7
68555,0446605239,8
68555,0385482388,8
68984,0804105820,9
68984,0842329218,9
68984,0060392452,6
68984,0842329242,8
68984,0440211263,6
68984,080410526X,9
68984,0345370775,5
68984,0345339681,3
68984,0842342702,10
68984,0399144463,1
68984,0671027360,8
68984,0804106304,5
69078,0385509456,9
69078,0679735771,8
69078,038550926X,6
69078,0684874350,9
69078,0385490445,9
69078,0679429220,8
69078,0312243022,9
69078,0375500510,8
69078,0060915544,8
69078,0385503954,9
69078,0060938455,8
69078,0060199652,8
69078,0060929790,9
69078,0679723161,9
69078,0451524934,8
69078,0312278586,5
69078,0374129983,9
69078,0743418174,6
69078,0316666343,7
69078,0140042598,9
69078,0345342968,9
69078,039592720X,9
69078,0449907481,8
69078,0894805770,7
69078,0060175400,7
69078,0449005615,8
69078,0399146431,8
69078,0060921145,8
69078,0156528207,9
69078,0452268060,6
69078,0060188731,7
69078,0688177859,9
69078,0375705856,8
69078,006019491X,9
69078,0671003755,7
69078,0553277472,6
69078,0385475721,8
69078,068484477X,8
69156,0553280368,7
69156,0553279912,7
69156,0060964049,5
69156,043935806X,8
69156,0312306326,7
69156,0312265840,9
69156,0061009059,9
69156,0671510053,9
69156,0312265867,8
69156,0385504209,6
69156,0553280341,7
69389,0439136350,8
69389,0451155750,7
69389,0553284789,8
69389,0553280368,8
69389,0312971346,9
69389,0553279912,8
69389,0553213148,8
69389,0375506039,9
69389,0684867621,8
69389,0312976275,9
69389,0060391626,8
69389,0312305060,9
69389,0439139597,8
69389,043935806X,8
69389,0312306326,8
69389,0399147195,8
69389,0316569321,9
69389,0312265840,9
69389,0312265859,9
69389,0671758896,8
69389,0312265867,9
69389,0671001795,9
69389,0553279556,8
69389,0679442790,6
69389,0553271636,8
69389,0446610038,8
69389,0553280341,8
69389,0312966091,9
69971,0142001740,9
69971,044023722X,3
69971,038542017X,7
69971,0156027321,8
69971,0446532231,6
69971,0345413350,10
69971,080411109X,10
69971,0385722206,9
69971,0312422156,7
69971,0345348036,10
69971,0553573403,9
69971,0440212561,1
69971,0804106304,8
69971,0525947647,9
69971,0312201656,8
69971,0385486804,4
69971,1400031354,8
69971,0345465083,8
70052,0142000205,7
70052,0446672211,8
70052,0440222656,8
70052,042516098X,6
70052,0671042572,7
70052,080410753X,9
70052,0804106304,6
70052,0553561618,7
70052,0316666343,10
70052,0449212602,10
70052,0804114986,7
70052,0440214041,6
70052,0671011367,5
70052,0446364800,7
70052,0452280621,3
70415,0671793489,8
70415,0553561618,8
70415,0312195516,10
70415,0553213148,9
70415,0446527785,7
70415,0316781142,3
70415,0316569321,6
70415,0743211375,6
70415,0440202043,10
70415,0449221512,8
70415,0671004565,5
70594,0312995423,8
70594,0345370775,8
70594,0385508042,7
70594,1400034779,9
70594,0671027360,8
70594,1400031362,9
70594,0446667900,9
70594,1400031354,10
70594,0345402871,7
70594,0452283442,7
70594,1592400876,8
70594,0385504209,9
70594,0385511612,7
70594,0525947647,9
70594,0805063889,9
70666,080410526X,9
70666,0440213525,9
70666,0451160525,10
70666,044022165X,6
70666,0345402871,5
70666,034540288X,6
70666,0440234743,7
70666,0446603589,5
70666,0425116840,5
70666,006101351X,5
70666,0345370775,7
70666,0440221471,10
70666,0345378482,5
70666,042513525X,5
70666,0425083837,6
70666,0446607711,7
70666,0316769487,9
70666,0345353145,8
70666,0553296981,7
70666,0451183665,8
70666,0446606324,5
70666,067102423X,5
70666,0446605239,5
70666,0440225701,9
70666,0446608890,9
70666,0345378490,6
73044,0316601950,7
73044,0446608955,8
73044,0060930535,9
73044,0688177751,7
73044,0380730138,7
73044,0345361792,8
73044,0385484518,5
73044,014025448X,6
73044,0671038184,7
73044,0312195516,10
73044,0140298479,8
73044,038079487X,8
73044,0446394521,9
73044,0142001740,9
73044,0142004235,6
73044,0609804138,6
73044,0446679593,6
73044,067088300X,8
73044,0452280621,8
73044,1573229571,7
73044,0312305060,8
73651,0515132020,6
73651,0515131229,5
73651,0345438329,9
73651,0515130389,5
73651,0515126772,5
73651,0373218397,5
73651,0345445848,9
73651,051513287X,5
73651,0451203771,6
73651,0515128554,5
73681,0684853515,9
73681,0451176464,9
73681,0439139600,10
73681,067102423X,9
73681,0425158616,9
73681,0425180638,9
73681,0590353403,10
73681,0060958022,9
73681,0679751521,9
73681,0446531332,8
73681,0451170385,9
73681,0439136350,10
73681,0451186362,9
73681,0156027321,9
73681,038082101X,9
73681,0385504209,7
73681,0671880187,7
73681,0380718332,9
73681,0671867113,7
73681,0679745203,9
73681,0553250531,6
73681,0804106304,7
74056,0671693816,6
74056,0446525502,10
74056,0312983271,7
74056,043935806X,10
74056,038549081X,7
74056,0312983298,8
74056,031298328X,6
74056,0786866586,9
74056,0385335881,10
74056,0439139597,10
74056,0553213105,10
74286,0452282195,6
74286,0553279378,9
74286,0142000205,6
74286,0671003755,7
74286,0375703063,6
74286,0451202341,9
74286,0316769487,7
74286,0142001740,4
74286,0743237188,9
74286,0345443284,8
74286,044023722X,8
74286,0452282829,8
74286,0670865796,7
75149,0060929871,8
75149,0060930535,7
75149,0156027321,7
75149,1400034779,6
75149,1400032717,7
75149,1400031354,7
75149,039592720X,10
75149,0440212561,7
75149,0060934417,6
75149,1573227331,9
75149,0142001740,9
75149,0316601950,7
75149,0452282152,10
75149,1400031362,6
75591,0671510053,9
75591,0679746048,10
75591,014023313X,8
75591,0385479565,8
75591,0609804138,10
75591,0452269571,9
75591,031242227X,9
75591,0553275976,9
75591,0449907481,10
75591,0385722206,7
75591,0394820371,7
75591,0345438329,9
75591,0385730586,10
75591,0385199570,10
75591,0439064864,10
75591,0375727132,8
75591,0670892963,5
75591,0060392452,10
75591,0449912558,10
75591,014131088X,7
75591,0380977788,7
75591,0060922532,9
75591,0802130208,10
75591,0446391301,10
75591,0060964049,9
75591,059035342X,10
75591,0679734775,9
75591,0060976845,7
75591,0679429220,10
75591,0446670251,9
75591,067088300X,9
75819,038550120X,8
75819,043935806X,10
75819,0385504209,10
75819,0679444815,10
75819,0066214122,10
75819,0439064864,7
75819,0440236673,9
75819,0451191145,10
75819,0439139597,7
75819,0743211383,8
75819,0312995423,9
75819,0345348109,6
75819,0345378482,9
75819,0316666343,9
75819,0440234743,7
75819,0679446486,8
75819,0316769487,2
75819,0767902521,7
75819,0679457526,8
75819,0452283442,7
75819,0786868716,6
75819,0671041789,5
75819,0385424728,5
76151,0312265859,10
76151,0316602051,10
76151,0441304834,10
76151,0312265867,10
76151,0385484518,10
76151,0743206029,5
76151,0312980140,10
76151,067976402X,1
76151,0684867621,10
76151,0743211375,5
76151,0312306326,10
76151,038550120X,10
76151,0743211383,10
76151,0316569321,10
76151,0553268880,10
76223,0066214122,8
76223,0312305060,8
76223,0345380371,8
76223,0679444815,7
76223,0670880728,8
76223,0553573403,10
76223,0439139600,8
76223,0440206154,7
76223,0345339681,9
76223,0812511816,9
76223,0345370775,8
76223,0439136350,7
76223,0441172717,10
76223,0590353403,9
76499,0060921145,5
76499,0060929790,10
76499,0440180295,10
76499,034536676X,10
76499,014029628X,10
76499,0553296981,10
76499,0684833395,10
76499,0671021001,5
76499,0452268060,8
76499,0060930187,10
76499,0440414806,10
76499,0802130208,10
76499,0156628708,5
76499,0452269571,5
76499,0394820371,5
76499,0441172717,10
76626,0064400557,9
76626,0440206154,5
76626,0380789035,9
76626,0064407667,8
76626,0446310786,10
76626,0330332775,8
76626,0679735909,10
76626,0385512104,9
76626,0142001805,9
76626,0156027321,9
76626,0452283442,8
76626,043935806X,7
76626,0451526341,10
76626,0064407675,9
76626,038542017X,9
76626,0786817070,5
76626,0380002930,10
76818,0553574574,10
76818,0446365386,8
76818,0060502258,5
76818,0441172717,8
76818,0316168815,10
76818,0312976275,9
76818,0312971346,8
76818,0804106304,10
76818,0312990456,7
76818,0385479565,7
76818,0452268060,9
76888,0451163524,9
76888,067102423X,7
76888,0060929871,7
76888,0743467523,9
76888,0385498721,10
76888,0451160525,9
76888,0345337662,8
76888,0345313860,9
76888,0805062971,8
76888,034538475X,7
76888,0399501487,6
76888,0451524934,9
77480,0743417682,8
77480,0553582763,9
77480,0345353145,8
77480,0449003787,8
77480,0446608815,8
77480,034540288X,8
77480,0345361792,8
77480,0971880107,2
77480,0425128164,7
77480,0446612545,8
77809,006019491X,10
77809,0060928336,10
77809,0316666343,5
77809,0679429220,10
77809,0671021001,5
77809,0452282152,7
77809,038550926X,6
77809,0385509456,8
77809,0060930535,8
77809,0812550706,9
77809,0312263120,7
77809,0385424736,7
77809,0425128164,7
77809,0553296981,9
78448,0060173289,8
78448,0345368754,8
78448,0440224764,9
78448,006101351X,10
78448,0425083837,8
78448,0553273914,8
78448,0316666343,9
78448,0446519138,8
78448,0553260111,8
78448,067976402X,8
78448,0070212570,9
78448,0425116840,8
78448,0684865742,8
78448,0316782505,7
78448,0440235162,8
78783,0440222656,9
78783,0425172546,9
78783,0425169863,10
78783,0451166892,10
78783,0316666343,10
78783,0385720106,9
78783,1558743669,10
78783,0452281903,10
78783,1573225789,8
78783,0345445848,10
78783,0449907481,7
78783,0385335482,8
78783,0425147622,10
78783,0684872153,9
78783,080411868X,7
78783,038079487X,8
78783,0425192725,10
78783,0449223604,9
78783,0060922532,8
78783,0767915054,8
78783,0345443284,8
78783,0385336179,9
78783,0060987529,5
78783,0671693816,8
78783,0446610399,8
78783,0140293248,7
78783,0684853515,7
78783,089480829X,9
78783,0316168815,9
78783,0805063897,9
78783,0449221490,8
78783,0743203631,8
78834,0671693816,8
78834,0399501487,10
78834,0064472272,10
78834,0380002930,10
78834,0679751521,7
78834,0449911519,10
78834,014028009X,7
78834,0451191145,10
78834,0316777730,6
78834,031242227X,7
78834,0446532231,10
78834,0786817070,7
78834,0316769487,10
78834,0316776963,10
78834,0743211375,10
78834,0671727796,10
78834,0786867647,10
78834,0805062971,10
78834,0375760911,8
78973,0446604801,7
78973,0671004549,8
78973,0743206029,7
78973,0425151867,7
78973,0671011367,8
78973,0375504613,7
78973,0440241413,9
78973,0743418204,8
78973,0345413873,7
78973,0553273914,8
78973,0425155404,7
78973,0385336179,9
78973,0451167317,7
78973,0380718340,8
78973,0553561618,6
78973,0345413903,8
78973,0553579754,7
78973,0446611867,7
78973,0671758896,9
78973,0553292722,7
78973,0743418174,9
78973,0439139600,10
78973,0385729332,7
78973,0440234743,7
78973,0553578022,7
78973,0446613266,7
78973,0425144429,10
78973,0060958022,8
78973,0671867113,8
78973,0451176464,9
78973,0553213105,7
78973,0553582755,7
78973,0451184963,8
78973,0671793489,8
78973,0140298479,9
78973,0446609404,8
78973,0316666009,8
78973,067088300X,6
78973,055356451X,7
78973,0446611212,8
78973,0743206045,8
78973,042513525X,8
79266,0515136530,9
79266,0553279556,8
79266,0446610542,9
79266,0553280368,8
79266,0515132020,9
79266,0515136379,9
79266,0449219461,8
79266,0449219364,8
79266,0553284789,8
79266,0449221512,8
79266,051513628X,9
79266,0553271636,8
80538,002542730X,7
80538,055321313X,10
80538,0452280621,8
80538,0060976845,7
80538,0345369947,9
80538,0312305060,8
80538,038082101X,8
80538,0156027321,8
80538,0684801523,8
80538,0452282152,8
80538,0385722206,8
80538,014029628X,8
80538,0345417623,8
80538,0894808249,8
80538,0312274920,9
80538,0380977788,5
80810,0446604801,10
80810,0553579606,8
80810,014038572X,10
80810,0553582135,10
80810,0425175405,6
80810,0440998050,10
80810,0345370775,7
80810,0156027321,8
80810,1558743669,9
80810,0399146253,5
80810,0440225701,5
80945,0066214122,10
80945,0312306326,5
80945,0345380371,9
80945,0553578316,7
80945,0446606189,8
80945,0553260111,9
80945,0440241537,8
80945,0446667900,7
80945,0312990456,10
80945,0446604666,9
80945,0671027387,10
80945,0345353145,7
80945,0440213525,9
80945,0446604801,6
80945,0446608815,7
81318,0446611085,6
81318,0553574574,4
81318,0060928336,9
81318,0671027360,8
81318,0316666343,2
81318,0446531332,7
81318,0140298479,8
81318,0060976845,8
81318,0767905180,8
81318,0316569321,8
81318,0385504209,10
81318,0446611867,5
81318,0671014196,7
81492,0312278586,8
81492,0312980159,9
81492,0345342968,9
81492,080213825X,5
81492,0446610542,9
81492,0743418174,10
81492,0385505833,10
81492,0679746048,9
81492,0316096199,9
81492,0385509456,9
81492,1558745718,10
81492,0345339703,9
81492,0380789035,8
81492,0439064872,8
81492,059035342X,9
81597,0316666343,8
81597,0345337662,8
81597,0446527033,7
81597,0425154092,8
81597,0380718340,8
81597,0671867156,8
81597,0684872153,10
81597,067976402X,9
81597,0671004573,7
81597,0380710218,8
81597,0446607193,7
81597,0743206045,7
81597,0425147622,8
81597,0671758896,10
81597,0425169863,8
81597,0553292722,8
81682,014028009X,10
81682,0312983271,5
81682,0375703055,5
81682,0553279912,7
81682,0449219461,7
81682,0525946829,10
81682,0385335881,8
81682,0449221504,7
81682,031298328X,6
81682,0440211263,9
81682,155874262X,5
81682,0373250126,7
81682,0375726403,9
81682,0446605239,5
81682,0449221490,7
81848,0316666009,7
81848,0375760911,7
81848,0425170349,8
81848,0316693200,7
81848,0399149155,7
81848,0446531332,8
81848,0345339681,9
81848,0425180964,8
81848,0440222656,6
81848,0767905180,8
81848,0316693235,8
81848,0399150897,7
81848,0842329129,7
81848,0345339703,9
81848,0425172546,7
82407,0385265700,9
82407,0312201656,4
82407,067976402X,2
82407,0743418174,7
82407,0345413350,10
82407,0316776963,8
82407,059035342X,9
82407,0380717018,5
82407,044900371X,10
82497,0553578022,8
82497,0515131229,6
82497,0345380371,7
82497,0440241073,9
82497,0425182908,6
82497,0373218192,5
82497,1551668998,8
82497,044023722X,7
82497,0446610038,8
82497,0553571885,8
83287,0345413903,10
83287,0385492081,9
83287,0449221482,10
83287,0446610100,10
83287,0446364193,10
83287,0553280368,10
83287,0743418174,6
83287,0553579754,10
83287,0449221512,9
83287,0425182908,1
83287,0449221490,10
83287,1559029838,10
83287,0446610038,10
83287,0553279912,10
83287,0449003795,10
83287,0449221504,10
83671,0452260116,10
83671,0440217563,8
83671,0060928336,10
83671,0440215625,9
83671,0345384466,10
83671,0060987103,9
83671,0060976845,9
83671,0553573403,9
83671,0345369947,10
83671,0345397819,9
83671,0441304834,9
84024,0446675059,9
84024,0449223612,7
84024,0312966091,9
84024,0553292722,7
84024,0446603716,8
84024,0446612790,9
84024,0312976275,8
84024,0312971346,9
84024,0671510053,5
84024,0425178765,9
84024,0446610038,9
84024,0449003787,7
84882,0553258001,10
84882,0451190491,9
84882,0345424719,7
84882,0451184963,7
84882,0440217563,8
84882,0425170349,8
84882,0375706771,8
84882,0671004549,5
84882,0440215625,8
84882,0440236673,7
85426,0064407667,9
85426,0064407675,9
85426,0312924585,8
85426,0786881852,8
85426,0679734775,5
85426,0440206154,10
85426,0375707972,9
85426,0380002930,8
85426,0064472272,9
85426,1558744150,9
85426,0156027321,10
85426,0375700757,9
85426,0385335482,6
85426,059035342X,10
85526,0452282152,7
85526,0380012863,9
85526,0060929871,7
85526,0375726403,9
85526,0671510053,7
85526,039592720X,10
85526,0060930535,8
85526,044651652X,5
85526,0140119906,9
85526,0060958022,9
85526,0385721420,7
85526,080410526X,8
85526,006099486X,7
85526,0062502182,10
85526,068484267X,8
85526,0553250426,8
85526,0811825558,8
85526,0877017883,8
85526,0345370805,7
85757,0060392452,7
85757,080213825X,5
85757,067976402X,9
85757,0060976845,6
85757,0380727501,8
85757,0375705856,8
85757,0385503954,7
85757,0312305060,9
85757,1573229326,9
85757,0743224574,8
85757,0385729332,6
85757,0312278586,8
85757,0385335482,6
85757,1592400876,8
85757,0375502238,9
85757,0385721420,7
85757,0375727132,9
85993,0440224764,10
85993,059035342X,10
85993,0380717018,10
85993,0670880728,5
85993,0439136350,10
85993,0440206154,10
85993,0385497466,7
85993,0380718332,10
85993,0786868716,8
85993,0439064864,10
85993,043935806X,10
85993,0446520802,10
86189,0060173289,5
86189,0449907481,7
86189,0440217563,6
86189,0060964049,8
86189,0375400117,8
86189,0156027321,8
86189,0385504209,3
86189,014025448X,6
86189,067976402X,5
86189,0440223202,6
86189,0440212561,8
86189,006099486X,8
86189,0375703764,10
86189,0743227441,6
86189,0142001740,6
86189,044021145X,8
86189,0374129983,7
86202,0060502258,6
86202,0786868716,6
86202,068484267X,5
86202,0060987529,7
86202,0446532231,7
86202,0385504209,7
86202,0452282152,9
86202,0380814021,7
86202,1400031354,7
86202,0743225406,6
86202,0553280341,7
86202,0312278586,8
86202,0446604801,5
86202,1400034779,7
86202,0385335482,7
86202,0452283205,7
87141,0553260111,9
87141,0446605409,8
87141,0440211727,8
87141,0385490992,9
87141,0385493800,8
87141,0842329129,8
87141,0451166892,8
87141,0425128164,8
87141,0312924585,9
87141,0345391055,8
87141,044021145X,8
87141,038529929X,8
87141,0425170349,9
87141,0425109720,8
87141,0446364800,8
87141,0316693006,9
87141,0316779423,8
87141,0451169514,7
87141,0345378490,7
87141,0441003257,9
87141,0451169522,8
87141,0440213525,8
87141,0842329242,8
87141,0440236673,8
87555,0345351525,7
87555,0451163966,10
87555,0060392452,10
87555,0452269571,9
87555,0380727501,10
87555,0345384466,6
87555,0385503954,7
87555,0060938455,10
87555,0553296981,10
87555,0345313860,8
87555,0062502182,7
87555,0385484518,10
87555,0449212602,10
87555,0141000198,8
87555,0142000205,9
87555,0618002227,10
87555,0451524934,10
87555,0553208845,10
87555,0805063889,8
87555,0345339681,7
87712,0451205421,5
87712,0590353403,10
87712,0060987561,10
87712,0743206029,6
87712,0385265700,8
87712,0451202341,7
87712,0345439104,8
87712,0316168815,9
87712,1558745157,10
87712,0375756981,10
87712,0440241413,8
87712,055356451X,6
87712,0671021001,9
87938,059035342X,8
87938,0440241413,7
87938,0060096195,5
87938,043935806X,8
87938,0385336179,8
87938,0064471047,8
87938,0060977493,7
87938,0618002227,10
87938,0385335881,8
87938,0439139600,8
88122,0439139597,10
88122,0441569595,10
88122,0316769487,10
88122,0451163966,9
88122,0425116840,9
88122,0439136350,10
88122,0345387651,10
88122,0345339681,10
88122,0590353403,10
88122,0425109720,10
88122,0439064864,10
88122,0441005489,8
88229,0679723161,10
88229,0671021001,10
88229,0142001740,10
88229,0446672211,10
88229,0375707972,9
88229,0316601950,9
88229,0316096199,10
88229,068484477X,10
88229,0345435168,10
88229,0385498802,10
88229,0679429220,10
88283,0671776134,8
88283,0452280621,9
88283,0060392452,10
88283,0440213525,7
88283,0385335881,10
88283,0312291639,8
88283,0140298479,10
88283,0689817851,9
88283,0385335482,10
88283,039592720X,10
88693,0446667900,8
88693,0375412530,7
88693,0316789089,8
88693,0449223612,7
88693,0140067477,8
88693,1400031354,9
88693,0385504209,8
88693,0971880107,4
88693,0525946829,5
88693,0312278586,8
88693,0452282152,8
88693,0374199698,8
88693,0385479565,9
88693,0345423402,8
88693,0375413634,8
88693,0671003755,7
88693,0375726403,8
88693,0679444815,8
88693,0671027360,7
88693,0060199652,9
88693,0452282829,8
88693,0312195516,7
88693,0345438329,7
88693,0060391626,6
88693,0553260111,7
88693,0446525537,5
88693,0060977493,8
88693,0553275976,8
88693,0842329218,5
88693,0066214122,8
88693,067976402X,7
88693,0446604844,5
88693,0671004549,7
88733,0345446860,7
88733,044021145X,7
88733,0060915544,8
88733,0671793489,9
88733,0439136369,10
88733,0375504613,9
88733,0439139600,10
88733,0060928336,8
88733,0618002227,10
88733,0312983271,8
88733,0060959037,10
88733,0439139597,9
88733,043936213X,9
88733,0064400557,10
88733,0156528207,6
88733,0449223604,9
88733,0440498058,10
88733,059035342X,10
88733,0446672211,8
88733,0679429220,8
88733,0345378490,9
88793,0061009059,9
88793,014029628X,5
88793,0316779423,6
88793,1400031362,10
88793,0688177751,8
88793,1400031354,10
88793,0375725784,5
88793,0767905385,10
88793,0316168688,10
88793,0446391301,8
88793,1400034779,10
88793,0316777730,9
88793,0345445848,8
88793,0452282195,9
88793,0743418204,9
88937,0060921145,8
88937,0060928336,5
88937,0345348109,10
88937,0688177859,5
88937,0446667900,8
88937,0679751521,9
88937,0440224764,7
88937,0449212602,7
88937,0140119906,8
88937,0440225701,7
88937,0812550706,8
88937,0345339703,5
88937,0385509456,9
88937,0441172717,10
88937,0446672211,8
89602,0446310786,9
89602,0345387651,5
89602,0060987529,8
89602,0312144075,5
89602,0452282829,5
89602,0449003795,7
89602,0786868716,6
89602,0140119906,7
89602,1400031362,7
89602,0316776963,8
89602,0380789019,8
89602,0767915054,8
89602,0380977788,8
89602,0060929790,9
89602,0786890436,5
89602,0441003257,6
89602,0671024248,5
89602,0142001740,9
89602,0449221482,8
89602,0385509456,8
89602,0688177751,8
89602,0375702709,5
89602,0452282195,7
89602,0451180232,5
89602,0385721420,8
89602,0553272535,7
89602,0316788228,5
89602,0679746048,5
89602,0060987103,6
89602,034543479X,5
89602,0425192725,5
89602,0142001805,8
89602,0553274503,7
89602,014028009X,5
89602,1573229326,5
89602,1400034779,8
89602,0345361792,8
89602,0380813815,9
89602,0380789035,5
89602,0380727501,7
89602,0671880187,6
89602,0316666343,8
89602,1400031354,8
89602,0671027360,7
89602,0446604666,5
89602,0385504209,8
89602,0452269571,5
89602,0743418174,7
89602,0060934417,7
89602,0375726403,6
89602,0060959037,7
89602,0767900383,9
90417,0060928336,8
90417,0316569321,10
90417,0375707972,9
90417,0842329129,9
90417,0515131229,9
90417,0451203771,9
90417,0440214041,8
90417,0440226430,10
90417,0316601950,9
90417,0842329218,10
90417,0316781010,9
90417,0440211727,8
90417,0446606812,5
90417,0515128554,10
90616,0786885688,6
90616,0671027387,5
90616,0060391626,5
90616,0590353403,5
90616,0399147195,7
90616,0316666343,7
90616,0156027321,10
90616,0805059555,7
90616,0385503954,7
90616,0449912558,10
91058,1400031354,9
91058,0805059555,7
91058,0316776963,10
91058,0671027360,7
91058,051513628X,8
91058,0385493800,9
91058,0375706771,5
91058,1400031362,9
91058,0385720955,10
91058,0609804138,10
91103,0440241537,6
91103,0425162443,8
91103,006101351X,5
91103,0385505833,8
91103,0446516538,7
91103,0440222656,5
91103,0140244824,5
91103,0440226104,8
91103,0375506039,6
91103,0316284955,7
91103,0440213290,8
91103,0671041789,9
91103,0316666343,9
91103,0345443284,6
91103,0451207521,8
91103,044651652X,6
91103,0679446486,6
91103,067976402X,5
91103,0385502532,7
91113,1573229326,9
91113,0374199698,9
91113,0451188454,9
91113,0743237188,8
91113,0375727132,8
91113,0743469801,8
91113,0440215625,9
91113,0345441036,7
91113,0316096199,9
91113,0380731851,10
91113,0345350499,9
91113,0812550706,9
91113,0060959037,10
91113,0312195516,8
91113,0679745203,7
91113,0375726403,9
91113,0385721420,10
91113,0312201656,9
91113,0345423402,9
91113,0060987103,9
91113,0446675059,6
91113,0140298479,8
91113,0805063897,10
91113,0156027321,8
91113,0767905180,8
91113,0441304834,10
91113,0515135062,7
91113,0345361792,10
91113,0440221471,8
91113,0385336179,8
91184,0590353403,5
91184,0451526341,6
91184,0062502182,7
91184,0451524934,6
91184,0439136369,5
91184,0385484518,6
91184,0140119906,9
91184,0786867647,8
91184,0439064864,5
91184,043935806X,7
92810,0449006522,7
92810,0446527033,5
92810,0312976275,7
92810,0440241073,7
92810,0553578693,8
92810,0446608890,8
92810,0345387651,9
92810,0446609404,8
92810,0380731851,7
92810,0345417623,5
92810,0446604666,8
92810,0671027360,6
92810,034543479X,8
92810,0375413634,9
92810,059035342X,7
92810,0452264464,7
92810,0671027387,7
92810,0671042262,9
92810,0425182908,6
93047,006101351X,8
93047,0064407667,7
93047,0439064864,8
93047,0971880107,6
93047,0671250671,7
93047,080410526X,7
93047,0440998050,5
93047,0743457358,7
93047,0345337662,7
93047,0449212602,7
93047,1592400876,8
93047,0385486804,7
93047,0439139597,7
93047,0553572997,7
93047,0679731148,8
93092,0060932759,6
93092,0142000205,9
93092,0446532231,10
93092,0060987561,10
93092,0345387651,4
93092,0553279378,9
93092,0064471047,9
93092,0446611867,9
93092,0553272535,10
93092,0671021001,7
93092,0064400557,10
93092,0440221471,8
93092,0743224574,6
93092,0140244824,8
93092,0446606812,10
93179,0553571885,10
93179,055356451X,10
93179,0345380371,8
93179,0553292722,10
93179,0451183665,7
93179,044021145X,8
93179,0425151867,7
93179,0679446486,9
93179,0451166892,9
93179,0553289411,10
93453,0446612790,3
93453,0452282152,9
93453,0316182540,10
93453,0553582755,4
93453,0385508042,7
93453,0446611085,9
93453,0316969680,8
93453,0316693235,9
93453,0842329218,10
93453,0375400117,8
93453,0446605484,8
93453,0446613266,8
93629,014023313X,9
93629,014038572X,7
93629,0345380371,9
93629,0553275976,8
93629,0446359866,7
93629,0553268880,10
93629,0385505833,4
93629,0449212602,4
93629,0312195516,9
93629,0440206154,9
93629,0743237188,7
93629,0345370775,6
93629,0385504209,9
93629,0440214041,7
93629,0446394521,8
94347,0345416260,7
94347,0452282195,8
94347,0060392452,6
94347,0553277472,6
94347,0375706771,8
94347,0375703055,7
94347,038533334X,7
94347,0060916508,9
94347,0671880187,9
94347,0316776963,6
94347,0140293248,7
94347,0375727345,9
94347,0425162443,7
94347,0141000198,7
94347,0312282990,10
94347,0679734775,6
94347,0553211404,10
94347,0671727796,9
94347,0802130208,9
94347,0345368754,7
95173,0060096195,6
95173,0060392452,9
95173,0380813815,6
95173,1400031354,8
95173,0786817070,5
95173,0743469801,6
95173,0449005615,10
95173,0451188454,8
95173,0142001740,9
95173,1400034779,10
95173,0375700757,9
95173,038550926X,7
95173,0767915054,8
95359,0312243022,10
95359,0380730138,6
95359,0385324057,8
95359,0452269571,10
95359,0060916508,9
95359,0375707972,6
95359,0440219078,9
95359,0609610597,5
95359,0345378490,6
95359,038550926X,8
95359,0385486804,10
95359,0446601241,8
95359,0061097101,8
95359,055321313X,8
95359,0553274503,8
95359,0061097314,9
95359,0446605484,7
95359,0399146431,8
95359,0767905180,4
95359,0060096195,8
95359,0316693235,7
95359,0380718340,8
95359,0440236703,9
95359,0671867172,8
95359,0316601950,10
95359,0375726403,9
95359,0786881852,5
95359,0553275976,8
95359,0345438329,9
95359,0452282195,9
95359,0070212570,9
95359,0142001430,10
95359,0446391301,9
95359,0316096199,9
95359,0786867647,8
95359,0805063889,8
95359,0449907481,10
95359,0345370775,9
95359,0446607657,3
95359,0440236673,7
95359,0061009059,8
95359,0345391802,10
95359,0316666343,9
95359,0440998050,10
95359,0345361792,10
95359,1400031354,9
95359,0609804138,10
95359,0060922532,8
95359,0440226430,6
95359,0440940001,9
95359,0375703764,10
95359,0385335830,9
95359,034541389X,8
95359,0312195516,7
95359,0440439884,10
95359,0345404114,7
95359,0446611212,8
95359,0060976845,7
95359,0375727345,7
95359,0679735771,9
95359,0440498058,10
95359,0446613266,6
95359,0316769487,8
95359,0312278586,9
95359,0553579606,6
95359,0671042858,8
95359,0060987529,7
95359,014023313X,8
95359,0679772677,8
95359,0060915544,9
95359,0312201656,8
95359,0375500510,8
95359,0446310786,10
95359,0553279912,4
95359,0060934417,9
95359,0451160525,8
95359,0671027360,9
95359,0553573136,6
95359,0385492081,10
95359,0385472951,4
95359,0684857820,9
95359,0385265700,8
95359,0449212602,10
95359,043935806X,10
95359,080410753X,7
95359,0446610038,8
95359,0553572997,9
95359,0375725784,9
95359,042513525X,8
95359,038533334X,6
95359,0451524934,10
95359,0671004107,9
95359,0399501487,10
95359,0446530077,6
95359,0345380371,6
95359,074343627X,9
95359,042516098X,4
95932,0060928336,8
95932,0440498058,9
95932,0380002930,10
95932,0060987529,7
95932,0449212602,10
95932,0316780375,9
